基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,鷺洲３丁目,,計,"2,235","4,472",,52,52,38,42,52,37,48,46,49,48,42,37,40,33,35,30,25,28,31,29,29,21,37,32,43,53,45,51,51,69,40,60,66,75,52,67,66,75,82,86,81,80,94,85,86,107,119,93,83,72,79,62,80,55,55,67,66,46,60,50,46,45,35,44,35,32,50,32,51,49,50,66,48,41,26,24,33,32,31,40,25,19,24,25,31,23,19,16,12,7,16,9,4,4,3,6,2,1,2,,,
2020/3/31,鷺洲４丁目,,計,658,"1,034",,7,10,5,4,5,9,5,8,8,7,2,7,7,7,9,4,5,2,3,4,9,8,16,23,35,27,39,39,23,25,32,20,18,15,9,19,16,13,9,21,19,17,16,8,13,13,8,9,14,16,7,8,12,10,12,6,16,11,4,10,5,10,4,9,6,5,4,8,12,15,22,10,20,12,11,15,11,7,9,6,8,8,7,5,1,5,9,7,5,6,2,3,,2,,1,,1,,,,
2020/3/31,鷺洲５丁目,,計,"1,819","4,282",,125,148,109,111,96,72,60,41,31,39,37,19,17,29,20,16,27,26,21,22,24,20,27,22,36,30,46,49,51,82,97,108,141,152,158,130,131,129,112,131,97,86,87,76,65,59,69,50,42,36,49,42,39,29,39,34,35,35,25,38,40,48,24,29,27,16,27,23,18,28,21,20,18,17,12,13,13,9,14,6,7,7,7,9,6,12,7,4,5,3,6,5,2,1,2,1,,,,1,,
2020/3/31,鷺洲６丁目,,計,526,785,,7,7,7,4,5,11,4,2,11,5,6,7,2,1,3,3,3,,5,1,,2,7,5,12,10,9,11,16,20,18,12,6,10,13,22,13,16,15,19,11,10,18,16,16,7,15,17,15,9,11,11,10,6,15,18,15,8,8,12,9,12,14,6,14,12,5,13,9,7,4,11,12,8,3,3,7,7,5,3,4,2,1,3,5,5,6,7,6,,3,,,,,,,,1,,,
2020/3/31,海老江１丁目,,計,"1,781","3,369",,72,51,47,42,36,22,26,23,23,18,21,17,14,23,15,22,11,17,14,16,15,22,24,25,41,39,62,74,58,83,66,99,86,82,77,85,84,75,69,74,66,58,63,74,66,55,53,47,48,46,37,46,38,31,43,35,34,38,37,35,25,30,33,24,33,26,20,28,33,33,47,40,32,23,11,13,18,13,17,24,16,15,18,8,1,10,6,4,7,5,12,7,3,6,1,1,3,2,,,1,
2020/3/31,海老江２丁目,,計,"1,233","2,050",,15,17,20,12,15,11,10,7,10,14,15,11,18,23,15,23,17,20,17,20,11,17,21,33,26,33,43,32,40,43,31,31,36,33,36,26,39,31,23,28,28,27,29,33,41,41,49,44,43,31,27,31,26,32,28,24,29,22,21,20,15,12,21,17,19,16,14,26,27,17,15,25,24,11,10,16,16,16,11,15,10,14,16,10,10,11,11,15,9,14,5,7,6,3,3,2,6,2,1,2,1,
2020/3/31,海老江３丁目,,計,770,"1,504",,9,8,8,7,10,8,16,9,20,16,13,18,11,14,14,9,18,15,15,10,18,13,19,18,21,18,19,24,13,24,19,12,11,26,23,18,18,21,18,21,16,21,23,24,25,26,31,40,34,26,15,17,22,14,15,21,10,20,12,16,14,12,13,14,8,14,16,14,16,28,17,20,24,18,7,19,18,17,14,18,19,10,13,10,11,11,9,10,7,11,3,6,5,3,2,,1,2,,,,
2020/3/31,海老江４丁目,,計,523,999,,18,11,4,8,4,7,9,8,7,12,8,6,7,9,8,7,5,9,5,7,7,5,6,6,11,15,24,9,26,18,16,16,25,22,24,24,15,12,16,14,17,9,14,14,13,16,8,12,15,15,5,8,14,7,7,7,13,13,15,8,8,8,9,6,9,8,9,6,10,15,15,14,17,9,8,9,9,12,18,11,8,5,7,5,6,12,4,9,8,4,5,3,4,,2,2,1,3,,1,,
2020/3/31,海老江５丁目,,計,477,597,,2,2,1,2,1,4,2,3,,3,,2,2,,2,,,1,1,4,6,4,15,8,27,30,27,25,19,20,23,20,19,14,17,13,10,15,10,4,13,12,11,11,11,10,7,7,5,6,3,6,4,7,5,5,4,4,3,3,4,4,1,4,3,1,6,5,3,2,4,6,4,5,4,5,5,4,1,4,4,3,4,5,1,1,,1,3,1,,1,1,1,,,1,,,,,
2020/3/31,海老江６丁目,,計,220,381,,2,2,1,1,2,1,4,2,1,5,,3,3,4,1,3,2,3,5,3,2,7,7,3,5,3,10,5,7,1,4,7,6,4,8,5,6,3,5,6,3,3,4,2,7,4,5,5,5,6,6,9,2,2,8,5,4,7,5,7,6,8,5,3,4,9,3,6,5,4,5,5,4,3,3,2,3,4,1,5,6,1,3,5,3,,2,5,4,4,,1,2,3,1,2,,,,,,
2020/3/31,海老江７丁目,,計,"1,325","2,059",,10,6,12,12,9,7,7,4,7,8,14,10,7,10,8,16,5,8,9,26,17,23,25,33,41,39,40,45,42,33,36,42,32,37,24,35,38,30,29,28,33,21,23,22,21,32,32,52,38,34,44,27,25,22,25,24,15,21,24,13,13,15,22,19,20,11,17,23,27,17,31,28,35,24,16,25,27,18,26,19,22,19,23,23,23,20,18,14,12,8,4,6,4,6,1,1,2,3,2,,3,
2020/3/31,海老江８丁目,,計,"1,064","1,968",,36,23,26,24,23,20,14,13,14,10,17,17,10,9,5,6,10,8,13,13,10,21,21,19,40,32,27,48,54,39,50,52,51,64,41,45,67,55,32,36,38,36,26,28,21,25,30,24,17,20,33,25,23,13,18,14,15,13,12,15,16,13,20,15,7,13,13,11,18,18,21,18,21,19,9,8,16,13,13,10,10,13,10,12,8,9,11,10,4,5,5,5,1,3,,5,1,2,,1,,
